Source,InformationFlow,Destination,SourceLayer,DestLayer
Duangjai Wongthip - Emergency Personnel,emergency personnel input,Bangkok Fire 02 - Emergency Vehicle OBE,Physical,Physical
Ekachai Suwannarat - Emergency Personnel,emergency personnel input,Pnom Pehn Ambulance 01 - Emergency Vehicle OBE,Physical,Physical
Fuangfah Kittipong - Emergency Personnel,emergency personnel input,Pnom Pehn Ambulance 01 - Emergency Vehicle OBE,Physical,Physical
Gun Noppakun - Emergency Personnel,emergency personnel input,Pnom Pehn Ambulance 02 - Emergency Vehicle OBE,Physical,Physical
Hansa Chotirat - Emergency Personnel,emergency personnel input,Pnom Pehn Ambulance 02 - Emergency Vehicle OBE,Physical,Physical
Inthira Saengchai - Emergency Personnel,emergency personnel input,Pnom Pehn Police 01 - Emergency Vehicle OBE,Physical,Physical
Jariya Phanichkul - Emergency Personnel,emergency personnel input,Pnom Pehn Police 01 - Emergency Vehicle OBE,Physical,Physical
Kamol Boonsri - Emergency Personnel,emergency personnel input,Pnom Pehn Police 02 - Emergency Vehicle OBE,Physical,Physical
Lawan Thongchai - Emergency Personnel,emergency personnel input,Pnom Pehn Police 02 - Emergency Vehicle OBE,Physical,Physical
Metha Rattanapong - Emergency Personnel,emergency personnel input,Pnom Pehn Police 03 - Emergency Vehicle OBE,Physical,Physical
Nattaya Kongsiri - Emergency Personnel,emergency personnel input,Pnom Pehn Police 03 - Emergency Vehicle OBE,Physical,Physical
Anusorn Wattanapanich - Emergency Personnel,emergency personnel input,Pnom Pehn Fire 01 - Emergency Vehicle OBE,Physical,Physical
Darika Suphakit - Emergency Personnel,emergency personnel input,Pnom Pehn Fire 01 - Emergency Vehicle OBE,Physical,Physical
Ekkachai Prasertkul - Emergency Personnel,emergency personnel input,Pnom Pehn Fire 02 - Emergency Vehicle OBE,Physical,Physical
Fon Chantarak - Emergency Personnel,emergency personnel input,Pnom Pehn Fire 02 - Emergency Vehicle OBE,Physical,Physical
Ganya Rattanawan - Emergency Personnel,emergency personnel input,Khorathidin Regional Ambulance 01 - Emergency Vehicle OBE,Physical,Physical
Hiran Phongpanich - Emergency Personnel,emergency personnel input,Khorathidin Regional Ambulance 01 - Emergency Vehicle OBE,Physical,Physical
Issara Wongchai - Emergency Personnel,emergency personnel input,Khorathidin Regional Ambulance 02 - Emergency Vehicle OBE,Physical,Physical
Jirawat Boonmee - Emergency Personnel,emergency personnel input,Khorathidin Regional Ambulance 02 - Emergency Vehicle OBE,Physical,Physical
Kanchana Srisopa - Emergency Personnel,emergency personnel input,Khorathidin Regional Ambulance 03 - Emergency Vehicle OBE,Physical,Physical
Lalita Thanaporn - Emergency Personnel,emergency personnel input,Khorathidin Regional Ambulance 03 - Emergency Vehicle OBE,Physical,Physical
Manop Chotiphan - Emergency Personnel,emergency personnel input,Khorathidin Regional Ambulance 04 - Emergency Vehicle OBE,Physical,Physical
Napat Srisuwan - Emergency Personnel,emergency personnel input,Khorathidin Regional Ambulance 04 - Emergency Vehicle OBE,Physical,Physical
Orawan Srisopa - Emergency Personnel,emergency personnel input,Khorathidin Regional Ambulance 05 - Emergency Vehicle OBE,Physical,Physical
Pattaraporn Jitpraphai - Emergency Personnel,emergency personnel input,Khorathidin Regional Ambulance 05 - Emergency Vehicle OBE,Physical,Physical
Phanupong Wongpracha - Emergency Personnel,emergency personnel input,Khorathidin Regional Ambulance 06 - Emergency Vehicle OBE,Physical,Physical
Ratchanee Jitsakulchai - Emergency Personnel,emergency personnel input,Khorathidin Regional Ambulance 06 - Emergency Vehicle OBE,Physical,Physical
Somchai Wattanapanichkul - Emergency Personnel,emergency personnel input,Khorathidin Regional Police 01 - Emergency Vehicle OBE,Physical,Physical
Tanaporn Boonprakob - Emergency Personnel,emergency personnel input,Khorathidin Regional Police 01 - Emergency Vehicle OBE,Physical,Physical
Uthai Sirisopa - Emergency Personnel,emergency personnel input,Khorathidin Regional Police 02 - Emergency Vehicle OBE,Physical,Physical
Viyada Thanaratkul - Emergency Personnel,emergency personnel input,Khorathidin Regional Police 02 - Emergency Vehicle OBE,Physical,Physical
Worawut Chaisiriwanichkul - Emergency Personnel,emergency personnel input,Khorathidin Regional Police 03 - Emergency Vehicle OBE,Physical,Physical
Yuwadee Phongsiriwanichkul - Emergency Personnel,emergency personnel input,Khorathidin Regional Police 03 - Emergency Vehicle OBE,Physical,Physical
Arthit Kanchanapong - Emergency Personnel,emergency personnel input,Khorathidin Regional Fire 01 - Emergency Vehicle OBE,Physical,Physical
Benjamas Thammarat - Emergency Personnel,emergency personnel input,Khorathidin Regional Fire 01 - Emergency Vehicle OBE,Physical,Physical
Chaiwat Phanurat - Emergency Personnel,emergency personnel input,Khorathidin Regional Fire 02 - Emergency Vehicle OBE,Physical,Physical
Ekkarat Suwannarat - Emergency Personnel,emergency personnel input,Khorathidin Regional Fire 02 - Emergency Vehicle OBE,Physical,Physical
Fah Thongprasert - Emergency Personnel,emergency personnel input,Khorathidin Regional Fire 03 - Emergency Vehicle OBE,Physical,Physical
Gun Noppadolchai - Emergency Personnel,emergency personnel input,Khorathidin Regional Fire 03 - Emergency Vehicle OBE,Physical,Physical
Hansa Chotiphanichkul - Emergency Personnel,emergency personnel input,Khorathidin Regional Fire 04 - Emergency Vehicle OBE,Physical,Physical
Inthira Saengsuwan - Emergency Personnel,emergency personnel input,Khorathidin Regional Fire 04 - Emergency Vehicle OBE,Physical,Physical
Kamonchanok Srisuwan - Emergency Personnel,personnel input,357192084561234 Galaxy S25 Ultra - Personnel Device,Physical,Physical
Nattapong Wattanachai - Emergency Personnel,personnel input,864209153782145 iPhone 16 Pro Max - Personnel Device,Physical,Physical
Pimchanok Boonyarat - Emergency Personnel,personnel input,351984206713589 Pixel 9 XL - Personnel Device,Physical,Physical
Thanakorn Rattanapong - Emergency Personnel,personnel input,864512309876231 Xperia Z7 - Personnel Device,Physical,Physical
Supalak Thongchai - Emergency Personnel,personnel input,352091847563210 OnePlus 13T - Personnel Device,Physical,Physical
Ananda Chaisuriyakul - Emergency Personnel,personnel input,861234509876543 Redmi Note 15 Pro - Personnel Device,Physical,Physical
Kritsada Phanurat - Emergency Personnel,personnel input,359876120345678 Moto G100 - Personnel Device,Physical,Physical
Nicha Suphaphanich - Emergency Personnel,personnel input,864209875612340 Nokia X50 - Personnel Device,Physical,Physical
Ornpreeya Sakulchai - Emergency Personnel,personnel input,352098761234567 Huawei P60 Pro - Personnel Device,Physical,Physical
Ratchata Nimsakul - Emergency Personnel,personnel input,861234567890123 Oppo Find X7 - Personnel Device,Physical,Physical
Sakchai Pradchaphet - Emergency Personnel,personnel input,352091234567890 Vivo X90 - Personnel Device,Physical,Physical
Tassanee Yodkamol - Emergency Personnel,personnel input,861234098765432 Realme GT Neo 6 - Personnel Device,Physical,Physical
Udom Siripong - Emergency Personnel,personnel input,352098765432109 Asus ROG Phone 8 - Personnel Device,Physical,Physical
Vichai Thongprasert - Emergency Personnel,personnel input,861234567809876 Lenovo Legion Y90 - Personnel Device,Physical,Physical
Wanida Kittisakul - Emergency Personnel,personnel input,352091234098765 Honor Magic 6 - Personnel Device,Physical,Physical
Yutthana Chaisuwan - Emergency Personnel,personnel input,861234567801234 ZTE Axon 50 - Personnel Device,Physical,Physical
Amara Boonyasiri - Emergency Personnel,personnel input,352098765401234 BlackBerry Key5 - Personnel Device,Physical,Physical
Boonchai Tansakul - Emergency Personnel,personnel input,861234567890124 HTC U23 Pro - Personnel Device,Physical,Physical
Chutima Pattanapong - Emergency Personnel,personnel input,352091234567801 Sony Xperia 1 VI - Personnel Device,Physical,Physical
Duangjai Wongthip - Emergency Personnel,personnel input,861234567890125 LG Velvet 2 - Personnel Device,Physical,Physical
Ekachai Suwannarat - Emergency Personnel,personnel input,352098765432101 Meizu 20 Pro - Personnel Device,Physical,Physical
Fuangfah Kittipong - Emergency Personnel,personnel input,861234567890126 Sharp Aquos R8 - Personnel Device,Physical,Physical
Gun Noppakun - Emergency Personnel,personnel input,352091234567802 Micromax Infinity 5 - Personnel Device,Physical,Physical
Hansa Chotirat - Emergency Personnel,personnel input,861234567890127 Infinix Zero Ultra - Personnel Device,Physical,Physical
Inthira Saengchai - Emergency Personnel,personnel input,352098765432102 Tecno Phantom X3 - Personnel Device,Physical,Physical
Jariya Phanichkul - Emergency Personnel,personnel input,861234567890128 Itel Vision 5 - Personnel Device,Physical,Physical
Kamol Boonsri - Emergency Personnel,personnel input,352091234567803 Lava Agni 3 - Personnel Device,Physical,Physical
Lawan Thongchai - Emergency Personnel,personnel input,861234567890129 Coolpad Legacy 2 - Personnel Device,Physical,Physical
Metha Rattanapong - Emergency Personnel,personnel input,352098765432103 Alcatel 5X - Personnel Device,Physical,Physical
Nattaya Kongsiri - Emergency Personnel,personnel input,861234567890130 Fairphone 5 - Personnel Device,Physical,Physical
Anusorn Wattanapanich - Emergency Personnel,personnel input,352091234567804 Cat S65 - Personnel Device,Physical,Physical
Darika Suphakit - Emergency Personnel,personnel input,861234567890131 Doogee S100 - Personnel Device,Physical,Physical
Ekkachai Prasertkul - Emergency Personnel,personnel input,352098765432104 Ulefone Armor 15 - Personnel Device,Physical,Physical
Fon Chantarak - Emergency Personnel,personnel input,861234567890132 BLU G91 Max - Personnel Device,Physical,Physical
Ganya Rattanawan - Emergency Personnel,personnel input,352091234567805 Kyocera DuraForce Ultra - Personnel Device,Physical,Physical
Hiran Phongpanich - Emergency Personnel,personnel input,861234567890133 Palm Phone 2 - Personnel Device,Physical,Physical
Issara Wongchai - Emergency Personnel,personnel input,352098765432105 Google Pixel Fold - Personnel Device,Physical,Physical
Jirawat Boonmee - Emergency Personnel,personnel input,861234567890134 Samsung Galaxy Z Flip 6 - Personnel Device,Physical,Physical
Kanchana Srisopa - Emergency Personnel,personnel input,352091234567806 Motorola Razr 2025 - Personnel Device,Physical,Physical
Lalita Thanaporn - Emergency Personnel,personnel input,861234567890135 Xiaomi Mi Mix 5 - Personnel Device,Physical,Physical
Manop Chotiphan - Emergency Personnel,personnel input,351982104567890 Galaxy S26 Ultra - Personnel Device,Physical,Physical
Napat Srisuwan - Emergency Personnel,personnel input,864209153784321 iPhone 17 Pro Max - Personnel Device,Physical,Physical
Orawan Srisopa - Emergency Personnel,personnel input,352091847563211 Pixel 10 XL - Personnel Device,Physical,Physical
Pattaraporn Jitpraphai - Emergency Personnel,personnel input,864512309876232 Xperia Z8 - Personnel Device,Physical,Physical
Phanupong Wongpracha - Emergency Personnel,personnel input,352091847563212 OnePlus 14T - Personnel Device,Physical,Physical
Ratchanee Jitsakulchai - Emergency Personnel,personnel input,861234509876544 Redmi Note 16 Pro - Personnel Device,Physical,Physical
Somchai Wattanapanichkul - Emergency Personnel,personnel input,359876120345679 Moto G200 - Personnel Device,Physical,Physical
Tanaporn Boonprakob - Emergency Personnel,personnel input,864209875612341 Nokia X60 - Personnel Device,Physical,Physical
